"participant","session","run","collisions","duration","distance","cumrun","fluency","absorption","flow","pi1","pi2","pi3","comp1","comp2","comp3"
"13",7,5,8,168.037880727275,24197.3731999991,35,5,5,5,5,3,2,4,5,4
"13",8,1,7,164.680654423692,24198.2623999996,36,5,6,5.55555555555556,5,3,2,NA,NA,NA
"13",8,2,13,167.273720774251,24196.6279999988,37,4,4,4,5,3,2,NA,NA,NA
"13",8,3,13,174.260043549252,24197.4551999994,38,3,4,3.55555555555556,5,3,2,NA,NA,NA
"13",8,4,10,173.124076358208,24199.1383999984,39,4,4,4,5,3,2,NA,NA,NA
"13",8,5,24,170.81824343549,24198.2895999987,40,3,4,3.55555555555556,5,3,2,4,5,4
"14",1,1,23,206.490164588716,24197.4511999999,1,3.25,4.4,3.88888888888889,6,2,2,NA,NA,NA
"14",1,2,25,243.825389967761,24198.0608,2,4,5,4.55555555555556,6,3,2,NA,NA,NA
"14",1,3,17,186.348989907979,24197.1043999998,3,4.25,4.6,4.44444444444444,6,3,2,NA,NA,NA
"14",1,4,25,176.227041584452,24197.7152000007,4,3.25,5,4.22222222222222,6,2,2,NA,NA,NA
"14",1,5,14,182.822415975201,24197.3847999998,5,4.25,4.8,4.55555555555556,6,2,2,4,3,4
"14",2,1,15,196.402882121494,24196.7512000002,6,3.5,4,3.77777777777778,6,2,2,NA,NA,NA
"14",2,2,14,177.142379903071,24198.2491999992,7,4.25,4.4,4.33333333333333,6,1,2,NA,NA,NA
"14",2,3,17,202.608291914154,24197.3560000002,8,3.5,4.4,4,6,1,2,NA,NA,NA
"14",2,4,15,178.617436235268,24198.7340000004,9,4.25,5,4.66666666666667,6,1,2,NA,NA,NA
"14",2,5,15,176.989786573993,24198.2240000005,10,3.75,4.8,4.33333333333333,6,1,2,3,4,4
"14",3,1,11,182.737235972797,24196.7779999998,11,4.25,4.4,4.33333333333333,6,2,3,NA,NA,NA
"14",3,2,12,175.005916520666,24198.3764000002,12,5,4.6,4.77777777777778,6,2,1,NA,NA,NA
"14",3,3,12,186.669722247551,24197.6220000002,13,4.5,4.8,4.66666666666667,6,1,2,NA,NA,NA
"14",3,4,12,177.871251370818,24197.4395999996,14,4.5,4.8,4.66666666666667,6,1,2,NA,NA,NA
"14",3,5,9,171.15720873442,24196.9487999995,15,5.25,4.8,5,6,1,2,3,5,4
"14",4,1,9,170.258615367886,24198.2091999997,16,4.75,4.8,4.77777777777778,6,1,2,NA,NA,NA
"14",4,2,9,166.392956251344,24199.047999999,17,4.75,5.4,5.11111111111111,6,1,2,NA,NA,NA
"14",4,3,14,179.78713033022,24196.7719999994,18,4.5,5.2,4.88888888888889,6,1,2,NA,NA,NA
"14",4,4,9,166.952459377711,24198.127599999,19,4.5,5.2,4.88888888888889,6,1,2,NA,NA,NA
"14",4,5,13,173.293496679073,24197.3495999992,20,4.5,5,4.77777777777778,6,1,2,3,6,4
"14",5,1,14,171.954079490614,24199.0351999992,21,4,4.8,4.44444444444444,6,1,2,NA,NA,NA
"14",5,2,11,180.465317149596,24199.2875999993,22,4.5,4.8,4.66666666666667,6,1,2,NA,NA,NA
"14",5,3,9,162.272974761347,24198.7107999998,23,5,4.6,4.77777777777778,6,1,2,NA,NA,NA
"14",5,4,10,170.868986626084,24197.4183999991,24,5,5,5,6,1,2,NA,NA,NA
"14",5,5,12,171.174168354234,24197.8467999983,25,5,4.8,4.88888888888889,6,1,2,2,6,4
"14",6,1,14,180.634864342059,24196.5784,26,4,4.6,4.33333333333333,6,1,3,NA,NA,NA
"14",6,2,15,178.278167168345,24199.2767999998,27,4,4.8,4.44444444444444,6,1,3,NA,NA,NA
"14",6,3,13,163.814850717994,24198.0835999993,28,5.25,5.4,5.33333333333333,6,1,3,NA,NA,NA
"14",6,4,10,165.053540281931,24198.9119999994,29,4.5,5.2,4.88888888888889,7,1,2,NA,NA,NA
"14",6,5,9,173.902871000979,24197.0543999995,30,4.5,5,4.77777777777778,6,1,3,3,5,4
"14",7,1,10,167.444129144819,24196.8203999986,31,4.75,5.2,5,7,1,2,NA,NA,NA
"14",7,2,12,170.902893675245,24197.9099999991,32,4.5,5.4,5,7,2,2,NA,NA,NA
"14",7,3,16,169.783885959655,24198.0971999986,33,4.5,5.2,4.88888888888889,7,1,2,NA,NA,NA
"14",7,4,10,164.392307474755,24196.7183999998,34,5,5.4,5.22222222222222,7,2,2,NA,NA,NA
"14",7,5,14,170.613665853481,24197.4171999993,35,4.5,5.2,4.88888888888889,7,2,3,3,5,4
"14",8,1,14,173.531157055159,24196.9807999987,36,4.75,5.2,5,7,2,2,NA,NA,NA
"14",8,2,12,173.615934818931,24196.988799999,37,4.5,5.2,4.88888888888889,7,2,3,NA,NA,NA
"14",8,3,11,170.174134761928,24198.1075999991,38,4.5,5.2,4.88888888888889,7,2,2,NA,NA,NA
"14",8,4,10,171.970342984217,24198.7787999993,39,4.5,5.2,4.88888888888889,7,2,2,NA,NA,NA
"14",8,5,10,167.546157936531,24197.8271999992,40,4.75,5.2,5,7,2,2,3,6,4
"15",1,1,26,226.429599503799,24197.3192000012,1,4.75,6.2,5.55555555555556,6,2,1,NA,NA,NA
"15",1,2,19,211.662082640711,24197.2144000007,2,4.75,6.6,5.77777777777778,6,2,1,NA,NA,NA
"15",1,3,13,179.380397516848,24197.5771999994,3,5.5,6.6,6.11111111111111,6,1,1,NA,NA,NA
"15",1,4,16,192.31680540243,24196.8156000006,4,5.75,6.8,6.33333333333333,6,1,1,NA,NA,NA
"15",1,5,15,184.788929680936,24197.6352000003,5,5.25,6.6,6,7,2,1,4,4,3
"15",2,1,17,176.056888689724,24199.2951999992,6,5,7,6.11111111111111,5,1,1,NA,NA,NA
"15",2,2,14,189.09502651545,24198.9320000002,7,5,7,6.11111111111111,4,1,1,NA,NA,NA
"15",2,3,11,171.003415032923,24197.2847999982,8,4.25,6.8,5.66666666666667,7,1,1,NA,NA,NA
"15",2,4,13,179.074819380184,24198.4951999989,9,4.25,6.6,5.55555555555556,6,1,1,NA,NA,NA
"15",2,5,18,165.594887178596,24197.350399999,10,4.25,6.4,5.44444444444444,7,1,1,6,2,4
"15",3,1,16,169.444790843302,24199.407999999,11,5.25,6.4,5.88888888888889,7,2,1,NA,NA,NA
"15",3,2,15,166.61336694326,24197.9983999989,12,4,6.8,5.55555555555556,7,2,1,NA,NA,NA
"15",3,3,10,163.391981989318,24198.8319999997,13,4,7,5.66666666666667,7,2,1,NA,NA,NA
"15",3,4,12,176.175791636658,24197.2015999995,14,4.25,7,5.77777777777778,7,2,1,NA,NA,NA
"15",3,5,12,170.902893431436,24196.495199999,15,4.25,7,5.77777777777778,7,1,1,5,2,3
"15",4,1,17,175.155515966341,24196.8283999994,16,3.25,6.8,5.22222222222222,6,1,1,NA,NA,NA
"15",4,2,15,171.746636040966,24198.4771999984,17,4.25,7,5.77777777777778,7,1,1,NA,NA,NA
"15",4,3,14,208.473398453176,24198.2804000004,18,4.25,6.6,5.55555555555556,7,1,1,NA,NA,NA
"15",4,4,11,170.846044900899,24197.2511999991,19,3.75,7,5.55555555555556,7,1,1,NA,NA,NA
"15",4,5,17,167.674529192021,24197.1511999985,20,3.25,7,5.33333333333333,7,1,1,6,2,3
"15",5,1,14,178.43093143539,24199.3547999992,21,3.75,6.6,5.33333333333333,7,1,1,NA,NA,NA
"15",5,2,15,180.855449460474,24197.5735999999,22,3.25,6.4,5,6,1,1,NA,NA,NA
"15",5,3,10,168.748821302714,24196.5607999986,23,3.75,6.8,5.44444444444444,7,1,1,NA,NA,NA
"15",5,4,10,170.258780435356,24199.013199999,24,5.5,6.8,6.22222222222222,7,1,1,NA,NA,NA
"15",5,5,12,170.716561397828,24197.2647999988,25,3.25,6.2,4.88888888888889,6,2,1,5,2,4
"15",6,1,8,165.935180367694,24198.7599999992,26,4.25,6.6,5.55555555555556,6,1,1,NA,NA,NA
"15",6,2,12,165.901271368058,24196.7383999991,27,3.5,6.6,5.22222222222222,7,1,1,NA,NA,NA
"15",6,3,10,164.782267309608,24196.8019999995,28,5,6.8,6,7,1,1,NA,NA,NA
"15",6,4,9,183.46629214305,24197.0099999997,29,4.75,7,6,6,1,1,NA,NA,NA
"15",6,5,18,172.089722315818,24196.4751999987,30,3.5,6.6,5.22222222222222,7,2,1,6,2,4
"15",7,1,16,183.77147362739,24197.3723999996,31,4.75,6.8,5.88888888888889,6,1,1,NA,NA,NA
"15",7,2,14,167.122005107318,24197.7151999989,32,4,6.6,5.44444444444444,7,1,1,NA,NA,NA
"15",7,3,11,169.867661522453,24198.6499999991,33,4.25,6.6,5.55555555555556,7,1,1,NA,NA,NA
"15",7,4,10,164.49403520509,24197.3975999996,34,4.5,6.8,5.77777777777778,6,1,1,NA,NA,NA
"15",7,5,6,168.647925694723,24197.1331999993,35,4.25,7,5.77777777777778,7,2,1,5,3,4
"15",8,1,4,164.053254062778,24199.6251999997,36,5.25,6.8,6.11111111111111,7,1,1,NA,NA,NA
"15",8,2,5,164.205847280245,24197.1171999995,37,5,7,6.11111111111111,7,1,1,NA,NA,NA
"15",8,3,9,166.833814166056,24197.9483999998,38,4.25,6.8,5.66666666666667,7,1,1,NA,NA,NA
"15",8,4,6,164.273663833195,24198.6932,39,5.5,7,6.33333333333333,7,1,1,NA,NA,NA
"15",8,5,10,167.308548322409,24198.6291999995,40,5,6.8,6,7,2,1,6,2,4
"16",1,1,38,413.320530256005,24196.4916000025,1,3.5,2.8,3.11111111111111,7,5,5,NA,NA,NA
"16",1,2,38,241.686571909363,24196.4215999995,2,2,3.2,2.66666666666667,7,5,6,NA,NA,NA
"16",1,3,28,250.030257467514,24198.0968000001,3,3,3,3,7,5,6,NA,NA,NA
"16",1,4,32,250.386303670354,24197.3599999994,4,3.5,3.2,3.33333333333333,7,6,6,NA,NA,NA
"16",1,5,42,223.81836888642,24197.5012000017,5,3.25,3.6,3.44444444444444,7,7,6,3,4,4
"16",2,1,43,242.875391496809,24196.9775999995,6,3,2.6,2.77777777777778,6,6,6,NA,NA,NA
"16",2,2,36,244.180901392297,24197.0876000006,7,3.5,3.8,3.66666666666667,7,6,5,NA,NA,NA
"16",2,3,29,215.341037057553,24198.1472000018,8,4,4.6,4.33333333333333,7,6,4,NA,NA,NA
"16",2,4,37,210.678504990533,24197.5404000008,9,3,3.6,3.33333333333333,6,6,6,NA,NA,NA
"16",2,5,31,199.115432739593,24196.8967999989,10,4.5,4.6,4.55555555555556,7,7,5,3,3,4
"16",3,1,28,234.279837807974,24197.6760000006,11,5,5.2,5.11111111111111,7,6,4,NA,NA,NA
"16",3,2,35,197.878132407246,24196.4667999984,12,4.25,4.8,4.55555555555556,7,6,6,NA,NA,NA
"16",3,3,23,207.084525197498,24196.7332000003,13,5.5,5.8,5.66666666666667,7,6,5,NA,NA,NA
"16",3,4,28,218.393298595314,24197.3912000017,14,3.25,3.6,3.44444444444444,7,6,7,NA,NA,NA
"16",3,5,24,210.238093426937,24197.4160000001,15,4.75,5,4.88888888888889,7,6,6,2,5,4
"16",4,1,27,202.032031974191,24196.7231999987,16,5,3.8,4.33333333333333,7,6,5,NA,NA,NA
"16",4,2,27,241.095622443959,24196.945200001,17,2.75,3.4,3.11111111111111,6,6,5,NA,NA,NA
"16",4,3,17,199.505780486342,24198.1455999992,18,5.25,4.8,5,7,6,5,NA,NA,NA
"16",4,4,23,202.778037028856,24196.8319999987,19,4.75,4.8,4.77777777777778,7,6,6,NA,NA,NA
"16",4,5,17,185.111254796348,24198.8548000005,20,6,5.4,5.66666666666667,7,6,5,3,5,4
"16",5,1,25,200.556968352026,24197.0831999992,21,4.5,4.4,4.44444444444444,7,6,4,NA,NA,NA
"16",5,2,22,189.010830274739,24197.6903999995,22,5.25,5.2,5.22222222222222,7,6,5,NA,NA,NA
"16",5,3,23,189.026788844629,24196.9048000001,23,5.5,5.8,5.66666666666667,7,6,5,NA,NA,NA
"16",5,4,26,194.012461606053,24198.1647999991,24,4,4.8,4.44444444444444,7,5,6,NA,NA,NA
"16",5,5,17,199.149735783329,24197.4483999996,25,4.5,4.4,4.44444444444444,7,6,6,3,5,4
"16",6,1,23,202.404637399471,24196.478799999,26,4.75,4.6,4.66666666666667,7,6,6,NA,NA,NA
"16",6,2,18,198.996752703723,24198.0183999992,27,4.25,4.8,4.55555555555556,7,6,5,NA,NA,NA
"16",6,3,21,196.16532563416,24197.1379999999,28,5.25,5.6,5.44444444444444,7,6,6,NA,NA,NA
"16",6,4,19,178.278167655964,24197.3964000003,29,5.5,5.8,5.66666666666667,7,6,4,NA,NA,NA
"16",6,5,21,184.127523974989,24197.0063999995,30,5.5,5.2,5.33333333333333,7,6,6,3,5,4
"16",7,1,32,214.374778346694,24197.1332000011,31,2.25,2.6,2.44444444444444,5,4,5,NA,NA,NA
"16",7,2,21,195.080371068298,24196.9191999994,32,2.25,3.2,2.77777777777778,7,6,6,NA,NA,NA
"16",7,3,24,185.990674043042,24198.5936000005,33,4.5,4,4.22222222222222,7,6,5,NA,NA,NA
"16",7,4,18,183.193158071691,24197.4668000004,34,5.25,4.8,5,7,6,6,NA,NA,NA
"16",7,5,17,184.906581222817,24197.0104000002,35,4.75,4.8,4.77777777777778,7,6,6,3,5,4
"16",8,1,21,195.385220049883,24198.4383999993,36,3,3.8,3.44444444444444,7,5,6,NA,NA,NA
"16",8,2,18,182.720106934662,24198.3747999999,37,4.5,4.8,4.66666666666667,7,5,6,NA,NA,NA
"16",8,3,14,176.6154401851,24198.7431999998,38,5,5.4,5.22222222222222,7,5,5,NA,NA,NA
"16",8,4,20,198.097968095144,24198.7892000006,39,3.5,3.8,3.66666666666667,7,5,6,NA,NA,NA
"16",8,5,20,183.025290803278,24197.4628000006,40,4.75,5,4.88888888888889,7,6,6,4,5,4
"17",1,1,38,277.598520906405,24197.6228000022,1,5,6,5.55555555555556,6,7,4,NA,NA,NA
"17",1,2,27,220.037475929925,24197.9232000023,2,5.25,7,6.22222222222222,7,7,4,NA,NA,NA
"17",1,3,37,238.941911211474,24196.5391999993,3,5,6.6,5.88888888888889,7,7,4,NA,NA,NA
"17",1,4,20,219.698381788809,24197.8996000017,4,6,7,6.55555555555556,7,7,4,NA,NA,NA
"17",1,5,26,205.319845639446,24198.3571999997,5,6,7,6.55555555555556,7,7,4,3,3,4
"17",2,1,28,207.99966866314,24197.2864000006,6,5.25,5.4,5.33333333333333,7,7,3,NA,NA,NA
"17",2,2,21,204.981744046055,24197.2655999988,7,5.75,6.2,6,7,7,3,NA,NA,NA
"17",2,3,17,198.42029458992,24197.8764000003,8,6.25,6.4,6.33333333333333,7,7,3,NA,NA,NA
"17",2,4,26,205.185199019106,24197.2091999991,9,5,6.2,5.66666666666667,7,7,3,NA,NA,NA
"17",2,5,21,224.988228642426,24198.1840000019,10,4.75,5.8,5.33333333333333,7,7,3,5,3,4
"17",3,1,22,204.760734823206,24197.4907999999,11,5,6.2,5.66666666666667,7,7,3,NA,NA,NA
"17",3,2,26,188.349597640701,24197.0831999994,12,5,6.2,5.66666666666667,7,7,4,NA,NA,NA
"17",3,3,20,186.077670485216,24198.4756,13,5.25,6.2,5.77777777777778,7,7,4,NA,NA,NA
"17",3,4,22,194.758470561674,24196.4916000001,14,4.5,6.2,5.44444444444444,7,7,4,NA,NA,NA
"17",3,5,26,206.728477812577,24197.3847999999,15,4.25,5.4,4.88888888888889,7,7,3,4,3,5
"17",4,1,23,200.799320892207,24198.0739999991,16,4.25,5.6,5,7,7,3,NA,NA,NA
"17",4,2,23,188.586962320172,24197.5652000003,17,4.5,5.8,5.22222222222222,7,7,3,NA,NA,NA
"17",4,3,23,176.311770551581,24198.4924,18,6.25,6.6,6.44444444444444,7,7,4,NA,NA,NA
"17",4,4,21,186.128538228644,24198.0460000006,19,5,7,6.11111111111111,7,7,3,NA,NA,NA
"17",4,5,21,199.980510332903,24197.7679999999,20,3.5,6,4.88888888888889,7,7,5,4,4,4
"17",5,1,18,195.724885031493,24197.8751999999,21,4,5.8,5,7,7,2,NA,NA,NA
"17",5,2,20,198.878459843796,24196.9475999993,22,4.25,5.8,5.11111111111111,7,7,3,NA,NA,NA
"17",5,3,21,182.093321854768,24198.3564000004,23,4.5,6.4,5.55555555555556,7,7,3,NA,NA,NA
"17",5,4,24,180.075710985923,24197.3080000004,24,5.5,7,6.33333333333333,7,7,3,NA,NA,NA
"17",5,5,15,189.926384315424,24197.0700000005,25,4.5,6.8,5.77777777777778,7,7,3,5,4,5
"17",6,1,21,176.56487880352,24196.9192000003,26,5.25,5.6,5.44444444444444,7,7,3,NA,NA,NA
"17",6,2,22,190.773885467564,24198.2695999999,27,5.5,5.4,5.44444444444444,7,7,5,NA,NA,NA
"17",6,3,20,178.243392092234,24196.7992000003,28,5.25,6,5.66666666666667,7,7,4,NA,NA,NA
"17",6,4,31,183.856379628937,24197.5195999996,29,4.25,5.2,4.77777777777778,7,7,5,NA,NA,NA
"17",6,5,19,187.976377785737,24197.5100000004,30,4,4.6,4.33333333333333,7,7,5,6,4,5
"17",7,1,23,195.911145580356,24198.1471999988,31,3.25,4.6,4,7,7,5,NA,NA,NA
"17",7,2,25,185.449122200488,24197.0196000005,32,4,5.2,4.66666666666667,7,7,5,NA,NA,NA
"17",7,3,13,194.401185840617,24197.5644000007,33,3,3.8,3.44444444444444,7,7,5,NA,NA,NA
"17",7,4,22,178.312204396227,24197.9636,34,4.25,5.2,4.77777777777778,7,7,5,NA,NA,NA
"17",7,5,16,178.396980858273,24199.2123999992,35,4.75,5.2,5,7,7,5,6,3,6
"17",8,1,23,187.17954159903,24196.5888000002,36,3.5,4.8,4.22222222222222,7,7,5,NA,NA,NA
"17",8,2,20,206.626544716379,24197.0271999997,37,3,3.6,3.33333333333333,7,6,6,NA,NA,NA
"17",8,3,13,180.482445224527,24198.9748000006,38,5.25,5.8,5.55555555555556,7,7,4,NA,NA,NA
"17",8,4,17,176.836195820032,24197.9444000007,39,5.5,6.6,6.11111111111111,7,7,4,NA,NA,NA
"17",8,5,19,181.44886460329,24198.7539999996,40,4.5,5.8,5.22222222222222,7,7,6,5,3,5
"18",1,1,29,279.565529425131,24196.7476000031,1,6,5,5.44444444444444,4,2,1,NA,NA,NA
"18",1,2,29,241.80748358796,24197.8319999996,2,5,5.8,5.44444444444444,4,2,1,NA,NA,NA
"18",1,3,26,222.038339052293,24198.2176000013,3,5.5,6,5.77777777777778,4,3,1,NA,NA,NA
"18",1,4,28,239.976381437121,24197.5332000001,4,5.75,5.8,5.77777777777778,3,3,1,NA,NA,NA
"18",1,5,24,221.987475990854,24196.4392000013,5,5.75,4.8,5.22222222222222,4,2,1,2,5,4
"18",2,1,23,215.188654956331,24196.529600002,6,5.75,4.6,5.11111111111111,3,2,1,NA,NA,NA
"18",2,2,25,229.58316855871,24197.0348000007,7,5.25,4.8,5,3,2,1,NA,NA,NA
"18",2,3,23,223.784674472798,24197.3924000004,8,5,5,5,4,2,1,NA,NA,NA
"18",2,4,28,221.631428221736,24196.6168000009,9,4.5,4.8,4.66666666666667,3,2,1,NA,NA,NA
"18",2,5,21,223.037667356973,24196.5240000016,10,4.5,4.8,4.66666666666667,3,2,1,3,3,4
"18",3,1,19,196.097697413815,24198.4527999994,11,4.75,4.2,4.44444444444444,4,2,1,NA,NA,NA
"18",3,2,18,203.523837503858,24197.0223999993,12,4.5,4.8,4.66666666666667,4,2,1,NA,NA,NA
"18",3,3,21,192.282896369725,24197.2491999991,13,4.75,4.6,4.66666666666667,4,2,1,NA,NA,NA
"18",3,4,28,203.320387208581,24197.1867999997,14,4,4.2,4.11111111111111,4,2,2,NA,NA,NA
"18",3,5,19,204.388530028316,24198.0075999992,15,4.5,4.6,4.55555555555556,5,2,2,5,4,4
"18",4,1,14,191.028117316195,24198.6896000004,16,5,4.6,4.77777777777778,4,3,1,NA,NA,NA
"18",4,2,18,182.43209189663,24196.5368000005,17,4.5,4,4.22222222222222,4,2,1,NA,NA,NA
"18",4,3,22,183.685747513449,24198.7792,18,4.5,4.6,4.55555555555556,4,2,1,NA,NA,NA
"18",4,4,22,207.643676742902,24196.5267999988,19,3.25,4,3.66666666666667,4,2,1,NA,NA,NA
"18",4,5,17,179.549809402021,24197.6028000009,20,4.75,5,4.88888888888889,4,3,1,4,4,4
"18",5,1,27,189.637876185767,24197.3932000001,21,3.5,4.2,3.88888888888889,4,3,1,NA,NA,NA
"18",5,2,26,180.075445366694,24197.5372000001,22,4,4.8,4.44444444444444,4,2,2,NA,NA,NA
"18",5,3,15,176.294557637038,24196.8828000001,23,4.5,4.8,4.66666666666667,4,2,1,NA,NA,NA
"18",5,4,13,182.415191375778,24196.8556,24,5,4.8,4.88888888888889,4,2,1,NA,NA,NA
"18",5,5,15,185.314439808814,24197.6248000001,25,4.75,4.8,4.77777777777778,4,2,1,4,3,5
"18",6,1,17,189.332691383092,24197.2707999995,26,4.75,4.8,4.77777777777778,5,3,1,NA,NA,NA
"18",6,2,21,175.480732959427,24196.6307999994,27,4.25,5,4.66666666666667,5,3,2,NA,NA,NA
"18",6,3,13,174.208137432453,24198.7655999986,28,5,5,5,5,3,1,NA,NA,NA
"18",6,4,10,172.310214591312,24196.5139999994,29,5,4.8,4.88888888888889,4,2,1,NA,NA,NA
"18",6,5,17,185.110974740367,24198.9772000007,30,4.5,4.6,4.55555555555556,3,2,1,3,4,4
"18",7,1,20,199.166394575338,24198.205999999,31,4.25,4.8,4.55555555555556,4,3,1,NA,NA,NA
"18",7,2,18,198.437342681962,24198.0363999996,32,4.25,4.6,4.44444444444444,4,3,2,NA,NA,NA
"18",7,3,17,180.057495872306,24197.0040000005,33,4.25,4.6,4.44444444444444,4,3,2,NA,NA,NA
"18",7,4,16,193.045762543264,24199.0300000003,34,3.75,4.8,4.33333333333333,4,3,2,NA,NA,NA
"18",7,5,22,193.605266673883,24197.2287999991,35,3.75,4.6,4.22222222222222,4,3,2,5,3,5
"18",8,1,22,198.674711402772,24197.9339999993,36,4.25,4.6,4.44444444444444,4,3,2,NA,NA,NA
"18",8,2,18,183.364651142832,24198.0911999996,37,4.25,4.8,4.55555555555556,4,3,1,NA,NA,NA
"18",8,3,16,195.265831765639,24197.9531999999,38,4.25,4.8,4.55555555555556,4,3,1,NA,NA,NA
"18",8,4,17,193.757859684745,24197.17,39,4.25,5,4.66666666666667,4,3,1,NA,NA,NA
"18",8,5,19,182.601691208524,24198.4523999998,40,4.25,5,4.66666666666667,4,3,2,4,4,5
